agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
1680,4023,9715,4023,9715,1009.78,1,1,1,30.00,2,0,3,
1681,20,4147,20,4147,1009.81,1,1,1,20.00,1,0,4,
1682,4147,4136,4147,4136,1009.81,1,1,1,10.00,1,0,5,
1683,5076,4147,5076,4147,1009.82,1,1,1,10.00,1,0,3,
1684,20,4023,20,4023,1009.82,1,1,1,15.00,1,0,4,
1685,4147,9715,4147,9715,1009.84,1,1,1,15.00,1,0,5,
1686,20,4136,20,4136,1009.87,1,1,1,10.00,2,0,4,
1687,5076,4136,5076,4136,1009.88,1,1,1,15.00,1,0,5,
1688,4147,4136,4147,4136,1009.89,1,1,1,30.00,1,0,5,
1689,20020,4136,20020,4136,1009.90,1,1,1,15.00,1,0,4,
1690,4136,5076,4136,5076,1009.90,1,1,1,10.00,1,0,5,
1691,4023,9715,4023,9715,1009.95,1,1,1,15.00,2,0,3,
1692,20,4136,20,4136,1009.97,1,1,1,30.00,1,0,4,
1693,4147,4136,4147,4136,1009.97,1,1,1,10.00,1,0,5,
1694,5076,20,5076,20,1010.00,1,1,1,15.00,1,0,4,
1695,4023,4136,4023,4136,1010.00,1,1,1,10.00,1,0,3,
1696,5076,4136,5076,4136,1010.00,1,1,1,1.00,1,0,5,
1697,20,20021,20,20021,1010.00,1,1,1,30.00,1,0,4,
1698,4147,5076,4147,5076,1010.00,1,1,1,15.00,1,0,3,
1699,20,5076,20,5076,1010.00,1,1,1,5.00,1,0,4,
1700,9715,4023,9715,4023,1010.00,1,1,1,1.00,1,0,3,
1701,4136,5076,4136,5076,1010.05,1,1,1,30.00,1,0,5,
1702,4147,4136,4147,4136,1010.05,1,1,1,5.00,1,0,5,
1703,20,4136,20,4136,1010.07,1,1,1,20.00,1,0,4,
1704,4023,9715,4023,9715,1010.11,1,1,1,15.00,2,0,3,
1705,5076,4136,5076,4136,1010.12,1,1,1,1.00,1,0,5,
1706,20021,4136,20021,4136,1010.13,1,1,1,40.00,1,0,5,
1707,4147,4136,4147,4136,1010.13,1,1,1,15.00,1,0,5,
1708,20,9715,20,9715,1010.15,1,1,1,15.00,2,0,4,
1709,20,4136,20,4136,1010.17,1,1,1,30.00,1,0,4,
1710,4136,5076,4136,5076,1010.20,1,1,1,20.00,2,0,5,
1711,20020,4136,20020,4136,1010.21,1,1,1,30.00,1,0,4,
1712,4147,4136,4147,4136,1010.21,1,1,1,5.00,1,0,5,
1713,9715,4136,9715,4136,1010.22,1,1,1,30.00,1,0,3,
1714,4147,5076,4147,5076,1010.23,1,1,1,5.00,1,0,3,
1715,20,5076,20,5076,1010.24,1,1,1,20.00,1,0,4,
1716,5076,4136,5076,4136,1010.25,1,1,1,10.00,1,0,5,
1717,20,4136,20,4136,1010.26,1,1,1,10.00,2,0,4,
1718,4023,9715,4023,9715,1010.27,1,1,1,30.00,1,0,3,
1719,4147,20,4147,20,1010.28,1,1,1,15.00,1,0,4,
1720,4147,4136,4147,4136,1010.29,1,1,1,30.00,2,0,5,
1721,9715,4023,9715,4023,1010.32,1,1,1,10.00,1,0,3,
1722,4147,9715,4147,9715,1010.32,1,1,1,30.00,1,0,5,
1723,4023,5076,4023,5076,1010.34,1,1,1,10.00,1,0,5,
1724,4136,5076,4136,5076,1010.35,1,1,1,15.00,1,0,5,
1725,20,4023,20,4023,1010.36,1,1,1,10.00,1,0,4,
1726,20,4136,20,4136,1010.36,1,1,1,10.00,1,0,4,
1727,5076,4147,5076,4147,1010.37,1,1,1,10.00,1,0,3,
1728,5076,4136,5076,4136,1010.37,1,1,1,15.00,1,0,5,
1729,4147,4136,4147,4136,1010.37,1,1,1,30.00,1,0,5,
1730,20,4147,20,4147,1010.39,1,1,1,10.00,2,0,4,
1731,9715,20,9715,20,1010.40,1,1,1,20.00,1,0,4,
1732,4023,9715,4023,9715,1010.44,1,1,1,15.00,1,0,3,
1733,4147,4136,4147,4136,1010.45,1,1,1,15.00,1,0,5,
1734,4147,5076,4147,5076,1010.45,1,1,1,1.00,2,0,3,
1735,4147,20020,4147,20020,1010.45,1,1,1,30.00,2,0,4,
1736,20,4136,20,4136,1010.46,1,1,1,5.00,2,0,4,
1737,20021,5076,20021,5076,1010.47,1,1,1,15.00,1,0,3,
1738,20,5076,20,5076,1010.49,1,1,1,20.00,1,0,4,
1739,5076,4136,5076,4136,1010.49,1,1,1,20.00,1,0,5,
1740,4136,5076,4136,5076,1010.51,1,1,1,15.00,2,0,5,
1741,4023,4136,4023,4136,1010.51,1,1,1,5.00,1,0,3,
1742,20021,4136,20021,4136,1010.52,1,1,1,20.00,1,0,5,
1743,20020,4136,20020,4136,1010.52,1,1,1,10.00,1,0,4,
1744,4147,4136,4147,4136,1010.53,1,1,1,15.00,1,0,5,
1745,20,4136,20,4136,1010.56,1,1,1,20.00,1,0,4,
1746,9715,4147,9715,4147,1010.57,1,1,1,5.00,1,0,5,
1747,20,9715,20,9715,1010.60,1,1,1,30.00,1,0,4,
1748,4023,9715,4023,9715,1010.60,1,1,1,1.00,2,0,3,
1749,4147,4136,4147,4136,1010.61,1,1,1,20.00,1,0,5,
1750,5076,4136,5076,4136,1010.62,1,1,1,30.00,1,0,5,
1751,9715,4023,9715,4023,1010.63,1,1,1,20.00,1,0,3,
1752,4136,5076,4136,5076,1010.66,1,1,1,10.00,2,0,5,
1753,20,4136,20,4136,1010.66,1,1,1,30.00,1,0,4,
1754,4147,5076,4147,5076,1010.68,1,1,1,20.00,1,0,3,
1755,9715,5076,9715,5076,1010.69,1,1,1,30.00,2,0,5,
1756,4147,4136,4147,4136,1010.69,1,1,1,10.00,1,0,5,
1757,20,5076,20,5076,1010.73,1,1,1,30.00,1,0,4,
1758,5076,4136,5076,4136,1010.74,1,1,1,30.00,1,0,5,
1759,20,4136,20,4136,1010.76,1,1,1,20.00,2,0,4,
1760,4023,9715,4023,9715,1010.76,1,1,1,30.00,2,0,3,
1761,4147,4136,4147,4136,1010.77,1,1,1,15.00,1,0,5,
1762,20,20021,20,20021,1010.80,1,1,1,20.00,1,0,4,
1763,4147,9715,4147,9715,1010.81,1,1,1,20.00,1,0,5,
1764,4136,5076,4136,5076,1010.81,1,1,1,20.00,1,0,5,
1765,20020,4136,20020,4136,1010.83,1,1,1,20.00,1,0,4,
1766,4147,4136,4147,4136,1010.85,1,1,1,1.00,1,0,5,
1767,20,4136,20,4136,1010.86,1,1,1,30.00,2,0,4,
1768,5076,4136,5076,4136,1010.86,1,1,1,10.00,1,0,5,
1769,9715,4136,9715,4136,1010.87,1,1,1,30.00,1,0,3,
1770,4023,20,4023,20,1010.87,1,1,1,15.00,1,0,4,
1771,20,4023,20,4023,1010.89,1,1,1,10.00,1,0,4,
1772,20021,4136,20021,4136,1010.90,1,1,1,30.00,1,0,5,
1773,4147,5076,4147,5076,1010.91,1,1,1,10.00,1,0,3,
1774,5076,4147,5076,4147,1010.92,1,1,1,20.00,1,0,3,
1775,4023,9715,4023,9715,1010.93,1,1,1,10.00,1,0,3,
1776,4147,4136,4147,4136,1010.93,1,1,1,10.00,1,0,5,
1777,9715,4023,9715,4023,1010.95,1,1,1,20.00,1,0,3,
1778,20,4136,20,4136,1010.96,1,1,1,20.00,1,0,4,
1779,4136,5076,4136,5076,1010.96,1,1,1,20.00,2,0,5,
1780,20,4147,20,4147,1010.97,1,1,1,40.00,1,0,4,
1781,20,5076,20,5076,1010.98,1,1,1,20.00,1,0,4,
1782,5076,4136,5076,4136,1010.99,1,1,1,20.00,1,0,5,
1783,4147,4136,4147,4136,1011.01,1,1,1,40.00,1,0,5,
1784,4023,4136,4023,4136,1011.03,1,1,1,30.00,2,0,3,
1785,20,9715,20,9715,1011.04,1,1,1,20.00,1,0,4,
1786,20,4136,20,4136,1011.06,1,1,1,60.00,2,0,4,
1787,5076,20021,5076,20021,1011.08,1,1,1,10.00,1,0,3,
1788,4147,4136,4147,4136,1011.09,1,1,1,20.00,2,0,5,
1789,4023,9715,4023,9715,1011.09,1,1,1,5.00,1,0,3,
1790,5076,4136,5076,4136,1011.11,1,1,1,15.00,1,0,5,
1791,4136,5076,4136,5076,1011.11,1,1,1,10.00,1,0,5,
1792,4147,20,4147,20,1011.13,1,1,1,30.00,1,0,4,
1793,4147,5076,4147,5076,1011.14,1,1,1,15.00,1,0,3,
1794,20020,4136,20020,4136,1011.14,1,1,1,1.00,1,0,4,
1795,20,4136,20,4136,1011.16,1,1,1,30.00,1,0,4,
1796,4147,4136,4147,4136,1011.17,1,1,1,30.00,1,0,5,
1797,20021,5076,20021,5076,1011.18,1,1,1,10.00,1,0,3,
1798,4136,20,4136,20,1011.18,1,1,1,40.00,1,5,4,
1799,20,5076,20,5076,1011.22,1,1,1,10.00,1,0,4,
1800,5076,4136,5076,4136,1011.23,1,1,1,10.00,1,0,5,
1801,4147,4136,4147,4136,1011.25,1,1,1,30.00,2,0,5,
1802,5076,20,5076,20,1011.25,1,1,1,60.00,2,0,4,
1803,4023,9715,4023,9715,1011.25,1,1,1,10.00,1,0,3,
1804,20,4136,20,4136,1011.26,1,1,1,20.00,1,0,4,
1805,4136,5076,4136,5076,1011.27,1,1,1,10.00,2,0,5,
1806,9715,4023,9715,4023,1011.27,1,1,1,30.00,1,0,3,
1807,4023,4147,4023,4147,1011.29,1,1,1,20.00,1,0,5,
1808,20021,4136,20021,4136,1011.29,1,1,1,20.00,1,0,5,
1809,4147,9715,4147,9715,1011.29,1,1,1,15.00,1,0,5,
1810,4147,4136,4147,4136,1011.33,1,1,1,10.00,1,0,5,
1811,4023,5076,4023,5076,1011.36,1,1,1,10.00,1,0,5,
1812,20,4136,20,4136,1011.36,1,1,1,30.00,1,0,4,
1813,5076,4136,5076,4136,1011.36,1,1,1,10.00,2,0,5,
1814,4147,5076,4147,5076,1011.36,1,1,1,5.00,1,0,3,
1815,9715,20021,9715,20021,1011.40,1,1,1,10.00,1,0,5,
1816,4147,4136,4147,4136,1011.41,1,1,1,10.00,1,0,5,
1817,4023,9715,4023,9715,1011.42,1,1,1,20.00,1,0,3,
1818,4136,5076,4136,5076,1011.42,1,1,1,60.00,1,0,5,
1819,20,4023,20,4023,1011.43,1,1,1,30.00,1,0,4,
1820,20020,4136,20020,4136,1011.45,1,1,1,30.00,1,0,4,
1821,20,4136,20,4136,1011.46,1,1,1,10.00,2,0,4,
1822,20,5076,20,5076,1011.46,1,1,1,30.00,2,0,4,
1823,5076,4147,5076,4147,1011.47,1,1,1,10.00,1,0,3,
1824,5076,4136,5076,4136,1011.48,1,1,1,30.00,1,0,5,
1825,4147,4136,4147,4136,1011.49,1,1,1,10.00,1,0,5,
1826,20,9715,20,9715,1011.49,1,1,1,30.00,1,0,4,
1827,9715,4136,9715,4136,1011.52,1,1,1,5.00,2,0,3,
1828,4023,4136,4023,4136,1011.54,1,1,1,20.00,1,0,3,
1829,20,4147,20,4147,1011.55,1,1,1,10.00,1,0,4,
1830,20,4136,20,4136,1011.56,1,1,1,10.00,1,0,4,
1831,4147,4136,4147,4136,1011.57,1,1,1,30.00,1,0,5,
1832,4136,5076,4136,5076,1011.57,1,1,1,10.00,1,0,5,
1833,4023,9715,4023,9715,1011.58,1,1,1,30.00,1,0,3,
1834,9715,4023,9715,4023,1011.59,1,1,1,5.00,1,0,3,
1835,4147,5076,4147,5076,1011.59,1,1,1,20.00,1,0,3,
1836,9715,20,9715,20,1011.60,1,1,1,20.00,1,0,4,
1837,20,20021,20,20021,1011.60,1,1,1,10.00,1,0,4,
1838,5076,4136,5076,4136,1011.60,1,1,1,10.00,1,0,5,
1839,4147,4136,4147,4136,1011.64,1,1,1,15.00,2,0,5,
1840,20,4136,20,4136,1011.66,1,1,1,5.00,1,0,4,
1841,20021,4136,20021,4136,1011.68,1,1,1,1.00,1,0,5,
1842,20,5076,20,5076,1011.71,1,1,1,10.00,1,0,4,
1843,4136,5076,4136,5076,1011.72,1,1,1,60.00,1,0,5,
1844,4147,4136,4147,4136,1011.72,1,1,1,15.00,1,0,5,
1845,9715,5076,9715,5076,1011.72,1,1,1,10.00,2,0,5,
1846,5076,4136,5076,4136,1011.73,1,1,1,20.00,1,0,5,
1847,4023,9715,4023,9715,1011.74,1,1,1,30.00,1,0,3,
1848,20,4136,20,4136,1011.75,1,1,1,5.00,1,0,4,
1849,20020,4136,20020,4136,1011.76,1,1,1,10.00,1,0,4,
1850,4147,9715,4147,9715,1011.77,1,1,1,5.00,1,0,5,
1851,4147,4136,4147,4136,1011.80,1,1,1,20.00,1,0,5,
1852,9715,20020,9715,20020,1011.82,1,1,1,15.00,1,0,4,
1853,4147,20020,4147,20020,1011.82,1,1,1,5.00,1,0,4,
1854,4147,5076,4147,5076,1011.82,1,1,1,20.00,2,0,3,
1855,5076,4136,5076,4136,1011.85,1,1,1,30.00,1,0,5,
1856,20,4136,20,4136,1011.85,1,1,1,15.00,1,0,4,
1857,4136,5076,4136,5076,1011.87,1,1,1,10.00,1,0,5,
1858,20021,5076,20021,5076,1011.88,1,1,1,5.00,1,0,3,
1859,4147,4136,4147,4136,1011.88,1,1,1,1.00,1,0,5,
1860,9715,4023,9715,4023,1011.90,1,1,1,20.00,1,0,3,
1861,4023,9715,4023,9715,1011.91,1,1,1,30.00,1,0,3,
1862,20,9715,20,9715,1011.94,1,1,1,5.00,1,0,4,
1863,20,5076,20,5076,1011.95,1,1,1,5.00,1,0,4,
1864,20,4136,20,4136,1011.95,1,1,1,20.00,1,0,4,
1865,4147,4136,4147,4136,1011.96,1,1,1,5.00,2,0,5,
1866,20,4023,20,4023,1011.96,1,1,1,30.00,1,0,4,
1867,4147,20,4147,20,1011.97,1,1,1,30.00,1,0,4,
1868,5076,4136,5076,4136,1011.98,1,1,1,1.00,1,0,5,
1869,5076,4147,5076,4147,1012.02,1,1,1,15.00,2,0,3,
1870,4136,5076,4136,5076,1012.03,1,1,1,20.00,1,0,5,
1871,4147,4136,4147,4136,1012.04,1,1,1,15.00,1,0,5,
1872,4147,5076,4147,5076,1012.05,1,1,1,30.00,1,0,3,
1873,4023,4136,4023,4136,1012.05,1,1,1,20.00,1,0,3,
1874,20,4136,20,4136,1012.05,1,1,1,30.00,1,0,4,
1875,20021,4136,20021,4136,1012.06,1,1,1,1.00,1,0,5,
1876,4023,9715,4023,9715,1012.07,1,1,1,5.00,2,10,3,
1877,20020,4136,20020,4136,1012.07,1,1,1,20.00,1,0,4,
1878,5076,4136,5076,4136,1012.10,1,1,1,30.00,1,0,5,
1879,4147,4136,4147,4136,1012.12,1,1,1,5.00,1,0,5,
1880,20,4147,20,4147,1012.14,1,1,1,15.00,1,0,4,
1881,20,4136,20,4136,1012.15,1,1,1,10.00,1,0,4,
1882,4023,20,4023,20,1012.17,1,1,1,10.00,2,0,4,
1883,9715,4136,9715,4136,1012.17,1,1,1,10.00,1,0,3,
1884,4136,5076,4136,5076,1012.18,1,1,1,20.00,1,0,5,
1885,20,5076,20,5076,1012.20,1,1,1,10.00,1,0,4,
1886,4147,4136,4147,4136,1012.20,1,1,1,5.00,1,0,5,
1887,5076,4136,5076,4136,1012.22,1,1,1,1.00,1,0,5,
1888,9715,4023,9715,4023,1012.22,1,1,1,20.00,2,0,3,
1889,4023,9715,4023,9715,1012.23,1,1,1,5.00,1,0,3,
1890,20,4136,20,4136,1012.25,1,1,1,15.00,2,0,4,
1891,4147,9715,4147,9715,1012.26,1,1,1,5.00,1,0,5,
1892,4147,5076,4147,5076,1012.27,1,1,1,10.00,1,0,3,
1893,4147,4136,4147,4136,1012.28,1,1,1,30.00,2,0,5,
1894,9715,4147,9715,4147,1012.29,1,1,1,30.00,2,0,5,
1895,4136,5076,4136,5076,1012.33,1,1,1,15.00,2,0,5,
1896,5076,4136,5076,4136,1012.35,1,1,1,15.00,2,0,5,
1897,20,4136,20,4136,1012.35,1,1,1,30.00,1,0,4,
1898,4147,4136,4147,4136,1012.36,1,1,1,10.00,1,0,5,
1899,4023,5076,4023,5076,1012.37,1,1,1,10.00,2,0,5,
1900,20020,4136,20020,4136,1012.38,1,1,1,30.00,1,0,4,
1901,20,9715,20,9715,1012.39,1,1,1,1.00,2,0,4,
1902,4023,9715,4023,9715,1012.40,1,1,1,30.00,2,0,3,
1903,20,20021,20,20021,1012.40,1,1,1,20.00,2,0,4,
1904,20,5076,20,5076,1012.44,1,1,1,20.00,1,0,4,
1905,4147,4136,4147,4136,1012.44,1,1,1,30.00,1,0,5,
1906,20,4136,20,4136,1012.45,1,1,1,20.00,1,0,4,
1907,20021,4136,20021,4136,1012.45,1,1,1,10.00,1,0,5,
1908,5076,4136,5076,4136,1012.47,1,1,1,15.00,1,0,5,
1909,4136,5076,4136,5076,1012.48,1,1,1,30.00,1,0,5,
1910,5076,20,5076,20,1012.50,1,1,1,20.00,1,0,4,
1911,20,4023,20,4023,1012.50,1,1,1,10.00,1,0,4,
1912,4147,5076,4147,5076,1012.50,1,1,1,20.00,1,0,3,
1913,4147,4136,4147,4136,1012.52,1,1,1,20.00,1,0,5,
1914,9715,4023,9715,4023,1012.54,1,1,1,30.00,1,0,3,
1915,20,4136,20,4136,1012.55,1,1,1,15.00,2,0,4,
1916,4023,9715,4023,9715,1012.56,1,1,1,20.00,1,0,3,
1917,4023,4136,4023,4136,1012.56,1,1,1,60.00,1,0,3,
1918,5076,4147,5076,4147,1012.57,1,1,1,20.00,1,0,3,
1919,20021,5076,20021,5076,1012.59,1,1,1,20.00,2,0,3,
1920,5076,4136,5076,4136,1012.59,1,1,1,40.00,1,0,5,
1921,4147,4136,4147,4136,1012.60,1,1,1,20.00,1,0,5,
1922,4136,5076,4136,5076,1012.63,1,1,1,20.00,1,0,5,
1923,20,4136,20,4136,1012.65,1,1,1,10.00,1,0,4,
1924,4147,4136,4147,4136,1012.68,1,1,1,30.00,1,0,5,
1925,20,5076,20,5076,1012.68,1,1,1,10.00,1,0,4,
1926,20020,4136,20020,4136,1012.69,1,1,1,10.00,1,0,4,
1927,5076,20021,5076,20021,1012.70,1,1,1,1.00,1,0,3,
1928,5076,4136,5076,4136,1012.72,1,1,1,30.00,1,0,5,
1929,20,4147,20,4147,1012.72,1,1,1,20.00,1,0,4,
1930,4023,9715,4023,9715,1012.72,1,1,1,10.00,1,0,3,
1931,4147,5076,4147,5076,1012.73,1,1,1,5.00,1,0,3,
1932,4147,9715,4147,9715,1012.74,1,1,1,5.00,2,0,5,
1933,20,4136,20,4136,1012.75,1,1,1,30.00,1,0,4,
1934,4147,4136,4147,4136,1012.76,1,1,1,20.00,1,0,5,
1935,9715,5076,9715,5076,1012.76,1,1,1,1.00,1,0,5,
1936,4136,5076,4136,5076,1012.78,1,1,1,30.00,1,0,5,
1937,9715,20,9715,20,1012.80,1,1,1,10.00,1,0,4,
1938,4147,20,4147,20,1012.82,1,1,1,60.00,1,0,4,
1939,9715,4136,9715,4136,1012.83,1,1,1,30.00,1,0,3,
1940,20,9715,20,9715,1012.84,1,1,1,20.00,1,0,4,
1941,4147,4136,4147,4136,1012.84,1,1,1,10.00,1,0,5,
1942,20021,4136,20021,4136,1012.84,1,1,1,10.00,1,0,5,
1943,5076,4136,5076,4136,1012.84,1,1,1,15.00,1,0,5,
1944,20,4136,20,4136,1012.85,1,1,1,10.00,1,0,4,
1945,9715,4023,9715,4023,1012.86,1,1,1,20.00,1,0,3,
1946,4023,9715,4023,9715,1012.89,1,1,1,10.00,1,0,3,
1947,4147,4136,4147,4136,1012.92,1,1,1,5.00,1,0,5,
1948,20,5076,20,5076,1012.93,1,1,1,30.00,1,0,4,
1949,4136,5076,4136,5076,1012.94,1,1,1,15.00,1,0,5,
1950,20,4136,20,4136,1012.95,1,1,1,30.00,1,0,4,
1951,4147,5076,4147,5076,1012.95,1,1,1,10.00,1,0,3,
1952,5076,4136,5076,4136,1012.96,1,1,1,10.00,1,0,5,
1953,4147,4136,4147,4136,1013.00,1,1,1,1.00,1,0,5,
1954,20020,4136,20020,4136,1013.01,1,1,1,15.00,1,0,4,
1955,20,4023,20,4023,1013.04,1,1,1,30.00,1,0,4,
1956,20,4136,20,4136,1013.05,1,1,1,30.00,1,0,4,
1957,4023,9715,4023,9715,1013.05,1,1,1,10.00,1,0,3,
1958,4023,4136,4023,4136,1013.08,1,1,1,10.00,1,0,3,
1959,4147,4023,4147,4023,1013.08,1,1,1,20.00,1,0,5,
1960,4147,4136,4147,4136,1013.08,1,1,1,20.00,2,0,5,
1961,5076,4136,5076,4136,1013.09,1,1,1,10.00,1,0,5,
1962,4136,5076,4136,5076,1013.09,1,1,1,10.00,1,0,5,
1963,5076,4147,5076,4147,1013.12,1,1,1,10.00,1,0,3,
1964,20,4136,20,4136,1013.15,1,1,1,30.00,1,0,4,
1965,4147,4136,4147,4136,1013.16,1,1,1,10.00,1,0,5,
1966,20,5076,20,5076,1013.17,1,1,1,5.00,1,0,4,
1967,9715,4023,9715,4023,1013.17,1,1,1,10.00,1,0,3,
1968,4147,5076,4147,5076,1013.18,1,1,1,20.00,1,0,3,
1969,4147,20020,4147,20020,1013.18,1,1,1,1.00,1,0,4,
1970,20,20021,20,20021,1013.20,1,1,1,30.00,1,0,4,
1971,5076,4136,5076,4136,1013.21,1,1,1,30.00,1,0,5,
1972,4023,9715,4023,9715,1013.22,1,1,1,30.00,1,0,3,
1973,4147,9715,4147,9715,1013.23,1,1,1,20.00,1,0,5,
1974,4023,4147,4023,4147,1013.23,1,1,1,15.00,1,0,5,
1975,20021,4136,20021,4136,1013.23,1,1,1,30.00,1,0,5,
1976,4147,4136,4147,4136,1013.24,1,1,1,1.00,2,0,5,
1977,4136,5076,4136,5076,1013.24,1,1,1,30.00,2,0,5,
1978,20,4136,20,4136,1013.25,1,1,1,5.00,1,0,4,
1979,20,9715,20,9715,1013.28,1,1,1,20.00,1,0,4,
1980,20021,5076,20021,5076,1013.29,1,1,1,30.00,1,0,3,
1981,20,4147,20,4147,1013.30,1,1,1,10.00,2,0,4,
1982,4147,4136,4147,4136,1013.32,1,1,1,20.00,2,0,5,
1983,20020,4136,20020,4136,1013.32,1,1,1,30.00,1,0,4,
1984,5076,4136,5076,4136,1013.33,1,1,1,40.00,1,0,5,
1985,20,4136,20,4136,1013.34,1,1,1,10.00,1,0,4,
1986,4023,9715,4023,9715,1013.38,1,1,1,20.00,1,0,3,
1987,4023,5076,4023,5076,1013.39,1,1,1,30.00,1,0,5,
1988,4136,5076,4136,5076,1013.39,1,1,1,5.00,1,0,5,
1989,4147,4136,4147,4136,1013.40,1,1,1,30.00,2,0,5,
1990,4147,5076,4147,5076,1013.41,1,1,1,5.00,1,0,3,
1991,20,5076,20,5076,1013.41,1,1,1,30.00,1,0,4,
1992,20,4136,20,4136,1013.44,1,1,1,10.00,2,0,4,
1993,5076,4136,5076,4136,1013.46,1,1,1,5.00,1,0,5,
1994,4147,4136,4147,4136,1013.47,1,1,1,5.00,1,0,5,
1995,4023,20,4023,20,1013.48,1,1,1,20.00,1,0,4,
1996,9715,4136,9715,4136,1013.48,1,1,1,20.00,1,0,3,
1997,9715,4023,9715,4023,1013.49,1,1,1,10.00,1,0,3,
1998,4023,9715,4023,9715,1013.54,1,1,1,10.00,2,0,3,
1999,20,4136,20,4136,1013.54,1,1,1,20.00,1,0,4,
2000,4136,5076,4136,5076,1013.54,1,1,1,20.00,1,0,5,
2001,4147,4136,4147,4136,1013.55,1,1,1,10.00,1,0,5,
2002,20,4023,20,4023,1013.57,1,1,1,5.00,1,0,4,
2003,5076,4136,5076,4136,1013.58,1,1,1,30.00,1,0,5,
2004,4023,4136,4023,4136,1013.59,1,1,1,20.00,1,0,3,
2005,20021,4136,20021,4136,1013.61,1,1,1,10.00,1,0,5,
2006,20020,4136,20020,4136,1013.63,1,1,1,10.00,1,0,4,
2007,4147,4136,4147,4136,1013.63,1,1,1,10.00,1,0,5,
2008,4147,5076,4147,5076,1013.64,1,1,1,5.00,1,0,3,
2009,20,4136,20,4136,1013.64,1,1,1,5.00,1,0,4,
2010,20,5076,20,5076,1013.66,1,1,1,1.00,1,0,4,
2011,4147,20,4147,20,1013.66,1,1,1,5.00,1,0,4,
2012,5076,4147,5076,4147,1013.67,1,1,1,15.00,1,0,3,
2013,4136,5076,4136,5076,1013.70,1,1,1,5.00,2,0,5,
2014,5076,4136,5076,4136,1013.70,1,1,1,20.00,1,0,5,
2015,4023,9715,4023,9715,1013.71,1,1,1,30.00,1,0,3,
2016,4147,9715,4147,9715,1013.71,1,1,1,10.00,2,0,5,
2017,4147,4136,4147,4136,1013.71,1,1,1,30.00,1,0,5,
2018,20,9715,20,9715,1013.73,1,1,1,20.00,1,0,4,
2019,20,4136,20,4136,1013.74,1,1,1,10.00,1,0,4,
2020,5076,20,5076,20,1013.75,1,1,1,30.00,1,0,4,
2021,9715,5076,9715,5076,1013.79,1,1,1,30.00,2,0,5,
2022,4147,4136,4147,4136,1013.79,1,1,1,15.00,2,0,5,
2023,9715,4023,9715,4023,1013.81,1,1,1,15.00,2,0,3,
2024,5076,4136,5076,4136,1013.83,1,1,1,5.00,1,0,5,
2025,20,4136,20,4136,1013.84,1,1,1,15.00,1,0,4,
2026,4136,5076,4136,5076,1013.85,1,1,1,10.00,1,0,5,
2027,4147,5076,4147,5076,1013.86,1,1,1,15.00,1,0,3,
2028,4023,9715,4023,9715,1013.87,1,1,1,5.00,1,0,3,
2029,4147,4136,4147,4136,1013.87,1,1,1,40.00,1,0,5,
2030,20,4147,20,4147,1013.88,1,1,1,20.00,1,0,4,
2031,20,5076,20,5076,1013.90,1,1,1,15.00,1,10,4,
2032,20020,4136,20020,4136,1013.94,1,1,1,5.00,1,0,4,
2033,20,4136,20,4136,1013.94,1,1,1,30.00,1,0,4,
2034,5076,4136,5076,4136,1013.95,1,1,1,5.00,1,0,5,
2035,4147,4136,4147,4136,1013.95,1,1,1,10.00,1,0,5,
2036,20021,4136,20021,4136,1014.00,1,1,1,20.00,1,0,5,
2037,20021,5076,20021,5076,1014.00,1,1,1,5.00,1,0,3,
2038,20,20021,20,20021,1014.00,1,1,1,60.00,1,0,4,
2039,9715,4147,9715,4147,1014.00,1,1,1,30.00,1,0,5,
2040,4136,5076,4136,5076,1014.00,1,1,1,30.00,1,0,5,
2041,9715,20,9715,20,1014.00,1,1,1,20.00,1,0,4,
2042,4147,4136,4147,4136,1014.03,1,1,1,15.00,1,0,5,
2043,4023,9715,4023,9715,1014.03,1,1,1,30.00,1,0,3,
2044,20,4136,20,4136,1014.04,1,1,1,20.00,2,0,4,
2045,5076,4136,5076,4136,1014.07,1,1,1,60.00,1,0,5,
2046,4147,5076,4147,5076,1014.09,1,1,1,20.00,1,0,3,
2047,4023,4136,4023,4136,1014.10,1,1,1,15.00,2,0,3,
2048,20,4023,20,4023,1014.11,1,1,1,10.00,1,0,4,
2049,4147,4136,4147,4136,1014.11,1,1,1,1.00,2,0,5,
2050,9715,4023,9715,4023,1014.13,1,1,1,1.00,1,0,3,
2051,9715,4136,9715,4136,1014.13,1,1,1,30.00,1,0,3,
2052,20,4136,20,4136,1014.14,1,1,1,30.00,2,0,4,
2053,20,5076,20,5076,1014.15,1,1,1,20.00,1,0,4,
2054,4136,5076,4136,5076,1014.15,1,1,1,5.00,1,0,5,
2055,20,9715,20,9715,1014.18,1,1,1,30.00,1,0,4,
2056,4147,4136,4147,4136,1014.19,1,1,1,10.00,2,0,5,
2057,4147,9715,4147,9715,1014.19,1,1,1,20.00,1,0,5,
2058,4023,9715,4023,9715,1014.20,1,1,1,10.00,1,0,3,
2059,5076,4136,5076,4136,1014.20,1,1,1,10.00,2,0,5,
2060,5076,4147,5076,4147,1014.22,1,1,1,20.00,1,0,3,
2061,20,4136,20,4136,1014.24,1,1,1,20.00,1,0,4,
